#  wl flux error bpmap
3.587229e+03 3.684459e-18 1.682819e-18   0.000000
3.587829e+03 1.457891e-18 1.666376e-18   0.000000
3.588429e+03 5.356071e-19 1.617687e-18   0.000000
3.589029e+03 2.457642e-18 1.573361e-18   0.000000
3.589630e+03 2.909257e-18 1.712023e-18   0.000000
3.590230e+03        nan        nan   0.000000
3.590830e+03 -8.151256e-19 1.640266e-18   0.000000
3.591430e+03 3.249711e-18 1.726532e-18   0.000000
3.592030e+03 3.710268e-18 1.739247e-18   0.000000
3.592630e+03 -5.320226e-19 1.741207e-18   0.000000
3.593230e+03 2.398771e-18 1.706490e-18   0.000000
3.593830e+03 2.624062e-18 1.723329e-18   0.000000
3.594431e+03 2.047483e-18 1.763329e-18   0.000000
3.595031e+03 4.072691e-18 1.796792e-18   0.000000
3.595631e+03 -1.709480e-18 1.723460e-18   0.000000
3.596231e+03 1.897272e-18 1.792364e-18   0.000000
3.596831e+03 3.333093e-18 1.830997e-18   0.000000
3.597431e+03 3.568980e-18 1.782229e-18   0.000000
3.598031e+03 8.152367e-19 1.726540e-18   0.000000
3.598631e+03 1.873320e-18 1.751233e-18   0.000000
3.599232e+03 3.036580e-18 1.777185e-18   0.000000
3.599832e+03 3.968631e-18 1.827490e-18   0.000000
3.600432e+03 -8.256832e-19 1.764685e-18   0.000000
3.601032e+03 7.205077e-19 1.783701e-18   0.000000
3.601632e+03 1.462577e-18 1.807217e-18   0.000000
3.602232e+03 -1.330596e-18 1.763056e-18   0.000000
3.602832e+03 -9.481553e-19 1.767285e-18   0.000000
3.603432e+03 1.583083e-18 1.816539e-18   0.000000
3.604033e+03 -1.587151e-18 1.822455e-18   0.000000
3.604633e+03 7.006343e-18 1.843443e-18   0.000000
3.605233e+03 1.773114e-18 1.764565e-18   0.000000
3.605833e+03 3.414452e-18 1.770907e-18   0.000000
3.606433e+03 1.897577e-18 1.789159e-18   0.000000
3.607033e+03 1.746802e-18 1.830684e-18   0.000000
3.607633e+03 1.457120e-18 1.837186e-18   0.000000
3.608233e+03 -1.506271e-19 1.846083e-18   0.000000
3.608833e+03 1.125835e-18 1.837503e-18   0.000000
3.609434e+03 -1.143227e-18 1.778440e-18   0.000000
3.610034e+03 1.256569e-18 1.765232e-18   0.000000
3.610634e+03 2.345799e-18 1.796920e-18   0.000000
3.611234e+03 -1.816604e-18 1.861867e-18   0.000000
3.611834e+03 4.955914e-19 1.906323e-18   0.000000
3.612434e+03 3.548660e-18 1.867715e-18   0.000000
3.613034e+03 1.258548e-18 1.865489e-18   0.000000
3.613634e+03 -7.044329e-19 1.887985e-18   0.000000
3.614235e+03 2.737928e-18 1.870323e-18   0.000000
3.614835e+03 2.592533e-18 1.850776e-18   0.000000
3.615435e+03 1.717616e-19 1.877567e-18   0.000000
3.616035e+03        nan        nan   0.000000
3.616635e+03 1.581676e-18 2.259280e-18   0.000000
3.617235e+03 1.707159e-18 2.205608e-18   0.000000
3.617835e+03 2.669272e-18 2.205234e-18   0.000000
3.618435e+03 2.148559e-18 2.148261e-18   0.000000
3.619036e+03 5.729117e-18 2.160360e-18   0.000000
3.619636e+03 -2.334074e-19 2.126475e-18   0.000000
3.620236e+03 -2.059039e-18 2.112480e-18   0.000000
3.620836e+03 2.188684e-18 2.152979e-18   0.000000
3.621436e+03 6.440502e-18 2.170411e-18   0.000000
3.622036e+03 1.350163e-18 2.155574e-18   0.000000
3.622636e+03 -9.142122e-20 2.081640e-18   0.000000
3.623236e+03 3.987274e-18 2.158838e-18   0.000000
3.623837e+03 5.641654e-20 2.141270e-18   0.000000
3.624437e+03 2.988013e-18 2.106277e-18   0.000000
3.625037e+03 3.704078e-20 2.141719e-18   0.000000
3.625637e+03 2.647392e-18 2.036179e-18   0.000000
3.626237e+03 -2.107127e-19 2.055865e-18   0.000000
3.626837e+03 1.854119e-18 2.159635e-18   0.000000
3.627437e+03 7.022221e-19 2.089327e-18   0.000000
3.628037e+03 1.388787e-18 2.076368e-18   0.000000
3.628638e+03 -1.719860e-19 2.163439e-18   0.000000
3.629238e+03 4.165964e-18 2.117955e-18   0.000000
3.629838e+03 2.097162e-18 2.087827e-18   0.000000
3.630438e+03 -3.369305e-18 2.099195e-18   0.000000
3.631038e+03 3.909098e-18 2.231817e-18   0.000000
3.631638e+03 5.432555e-19 2.211263e-18   0.000000
3.632238e+03 6.446457e-19 2.190320e-18   0.000000
3.632838e+03 -2.642285e-18 2.269005e-18   0.000000
3.633439e+03 -3.124706e-18 2.154402e-18   0.000000
3.634039e+03 5.152739e-19 2.146305e-18   0.000000
3.634639e+03 1.193005e-18 2.317756e-18   0.000000
3.635239e+03 1.742283e-18 2.215961e-18   0.000000
3.635839e+03 1.441322e-19 2.186332e-18   0.000000
3.636439e+03 -9.324790e-19 2.330109e-18   0.000000
3.637039e+03 4.722478e-18 2.313993e-18   0.000000
3.637639e+03 1.594214e-18 2.113228e-18   0.000000
3.638239e+03 -1.363177e-18 2.118139e-18   0.000000
3.638840e+03 2.523336e-18 2.270524e-18   0.000000
3.639440e+03 8.528646e-19 2.286198e-18   0.000000
3.640040e+03 1.857985e-18 2.022668e-18   0.000000
3.640640e+03 -8.642660e-19 2.094869e-18   0.000000
3.641240e+03 -1.123270e-18 2.119573e-18   0.000000
3.641840e+03 -5.770662e-19 2.116013e-18   0.000000
3.642440e+03 2.252822e-18 2.208534e-18   0.000000
3.643040e+03 2.192080e-19 2.097478e-18   0.000000
3.643641e+03 2.682982e-18 2.130977e-18   0.000000
3.644241e+03 2.972325e-19 2.041991e-18   0.000000
3.644841e+03 1.760574e-18 1.941925e-18   0.000000
3.645441e+03 -3.658572e-19 1.970432e-18   0.000000
3.646041e+03 3.520481e-19 2.081301e-18   0.000000
3.646641e+03 4.928278e-19 2.126279e-18   0.000000
3.647241e+03 8.270845e-19 2.020863e-18   0.000000
3.647841e+03 9.700664e-19 1.897270e-18   0.000000
3.648442e+03 -2.502721e-19 1.861720e-18   0.000000
3.649042e+03 6.926995e-19 1.834510e-18   0.000000
3.649642e+03 4.323883e-19 1.965122e-18   0.000000
3.650242e+03 6.476982e-19 2.026752e-18   0.000000
3.650842e+03 -8.361761e-19 1.956548e-18   0.000000
3.651442e+03 1.476143e-18 1.898030e-18   0.000000
3.652042e+03 -7.270404e-19 1.877543e-18   0.000000
3.652642e+03 4.418254e-18 1.862035e-18   0.000000
3.653243e+03 -7.580897e-19 1.821248e-18   0.000000
3.653843e+03        nan        nan   0.000000
3.654443e+03 9.992304e-19 1.835205e-18   0.000000
3.655043e+03 6.170495e-19 1.956013e-18   0.000000
3.655643e+03 -1.254126e-18 1.896323e-18   0.000000
3.656243e+03        nan        nan   0.000000
3.656843e+03        nan        nan   0.000000
3.657443e+03 1.359729e-18 1.772301e-18   0.000000
3.658044e+03 1.563367e-18 1.812940e-18   0.000000
3.658644e+03 3.387558e-18 1.803119e-18   0.000000
3.659244e+03 -1.201870e-19 1.824980e-18   0.000000
3.659844e+03 2.442060e-18 1.906988e-18   0.000000
3.660444e+03 5.866248e-18 1.871218e-18   0.000000
3.661044e+03 2.465316e-18 1.860855e-18   0.000000
3.661644e+03 1.990488e-18 1.830901e-18   0.000000
3.662244e+03 1.055424e-18 1.727124e-18   0.000000
3.662845e+03 9.758089e-19 1.775697e-18   0.000000
3.663445e+03        nan        nan   0.000000
3.664045e+03 4.448458e-18 1.811186e-18   0.000000
3.664645e+03        nan        nan   0.000000
3.665245e+03 5.941006e-18 1.701487e-18   0.000000
3.665845e+03 -3.300592e-18 1.720891e-18   0.000000
3.666445e+03 7.508235e-19 1.738571e-18   0.000000
3.667045e+03 4.208078e-18 1.719221e-18   0.000000
3.667645e+03 1.120315e-18 1.604987e-18   0.000000
3.668246e+03 4.309496e-19 1.571341e-18   0.000000
3.668846e+03 1.069892e-18 1.621537e-18   0.000000
3.669446e+03 -1.010526e-18 1.556589e-18   0.000000
3.670046e+03 1.973759e-18 1.590888e-18   0.000000
3.670646e+03 2.817839e-18 1.648631e-18   0.000000
3.671246e+03 2.245729e-19 1.531648e-18   0.000000
3.671846e+03 -1.311690e-18 1.522882e-18   0.000000
3.672446e+03 1.661770e-20 1.607853e-18   0.000000
3.673047e+03 5.062158e-19 1.553330e-18   0.000000
3.673647e+03 -8.983858e-19 1.503354e-18   0.000000
3.674247e+03 2.209529e-18 1.583505e-18   0.000000
3.674847e+03        nan        nan   0.000000
3.675447e+03 2.058900e-18 1.461285e-18   0.000000
3.676047e+03 1.549742e-19 1.439971e-18   0.000000
3.676647e+03 -2.078467e-18 1.465716e-18   0.000000
3.677247e+03 -4.297676e-19 1.454202e-18   0.000000
3.677848e+03 1.289480e-18 1.399866e-18   0.000000
3.678448e+03 1.603256e-19 1.391629e-18   0.000000
3.679048e+03 2.423278e-18 1.508203e-18   0.000000
3.679648e+03 3.992479e-18 1.538679e-18   0.000000
3.680248e+03 1.343211e-18 1.423022e-18   0.000000
3.680848e+03 1.830235e-18 1.367862e-18   0.000000
3.681448e+03 1.684102e-18 1.373694e-18   0.000000
3.682048e+03 1.011213e-18 1.396072e-18   0.000000
3.682649e+03 1.371390e-18 1.371321e-18   0.000000
3.683249e+03 4.619655e-19 1.278481e-18   0.000000
3.683849e+03 9.324324e-19 1.302252e-18   0.000000
3.684449e+03 -1.522117e-20 1.412259e-18   0.000000
3.685049e+03 4.293481e-19 1.422154e-18   0.000000
3.685649e+03 5.667393e-19 1.347794e-18   0.000000
3.686249e+03 1.930212e-18 1.328347e-18   0.000000
3.686849e+03 1.896043e-18 1.316998e-18   0.000000
3.687450e+03 3.190371e-18 1.382363e-18   0.000000
3.688050e+03 9.737327e-19 1.286546e-18   0.000000
3.688650e+03 6.868073e-19 1.245714e-18   0.000000
3.689250e+03 1.913829e-18 1.291438e-18   0.000000
3.689850e+03 -7.990155e-19 1.246236e-18   0.000000
3.690450e+03 2.362184e-18 1.300288e-18   0.000000
3.691050e+03 -9.792213e-19 1.316299e-18   0.000000
3.691650e+03 1.143050e-18 1.328555e-18   0.000000
3.692251e+03 2.262388e-18 1.306281e-18   0.000000
3.692851e+03 2.186210e-18 1.290340e-18   0.000000
3.693451e+03 4.765738e-19 1.279575e-18   0.000000
3.694051e+03 1.188447e-18 1.279644e-18   0.000000
3.694651e+03 2.802400e-18 1.277336e-18   0.000000
3.695251e+03 1.630358e-18 1.290381e-18   0.000000
3.695851e+03 -2.650144e-19 1.247696e-18   0.000000
3.696451e+03 3.002206e-18 1.222899e-18   0.000000
3.697052e+03 2.292663e-19 1.199177e-18   0.000000
3.697652e+03 3.139466e-18 1.242845e-18   0.000000
3.698252e+03 2.317584e-18 1.300045e-18   0.000000
3.698852e+03 1.859249e-18 1.482316e-18   0.000000
3.699452e+03 3.967024e-18 1.475501e-18   0.000000
3.700052e+03 2.132557e-18 1.414676e-18   0.000000
3.700652e+03 2.590894e-18 1.407784e-18   0.000000
3.701252e+03 -5.501821e-19 1.404450e-18   0.000000
3.701852e+03 2.278052e-19 1.384233e-18   0.000000
3.702453e+03 1.551625e-18 1.374824e-18   0.000000
3.703053e+03 7.790053e-19 1.340405e-18   0.000000
3.703653e+03 -3.316313e-19 1.401745e-18   0.000000
3.704253e+03 1.058110e-18 1.376003e-18   0.000000
3.704853e+03 -5.633258e-20 1.384296e-18   0.000000
3.705453e+03 8.282926e-19 1.320412e-18   0.000000
3.706053e+03 -2.089621e-19 1.340624e-18   0.000000
3.706653e+03 -8.521934e-19 1.265595e-18   0.000000
3.707254e+03 2.446333e-18 1.209656e-18   0.000000
3.707854e+03 5.268619e-19 1.327402e-18   0.000000
3.708454e+03 1.755145e-18 1.320883e-18   0.000000
3.709054e+03 3.104478e-18 1.292825e-18   0.000000
3.709654e+03 8.199384e-19 1.273446e-18   0.000000
3.710254e+03 2.932947e-18 1.203144e-18   0.000000
3.710854e+03 1.054137e-18 1.242465e-18   0.000000
3.711454e+03 -2.141908e-18 1.319277e-18   0.000000
3.712055e+03 -8.225342e-19 1.208382e-18   0.000000
3.712655e+03 2.620817e-18 1.162069e-18   0.000000
3.713255e+03 1.490268e-18 1.211153e-18   0.000000
3.713855e+03 -9.286877e-19 1.228731e-18   0.000000
3.714455e+03 1.451152e-18 1.318263e-18   0.000000
3.715055e+03 1.916316e-18 1.275675e-18   0.000000
3.715655e+03 2.022083e-18 1.249661e-18   0.000000
3.716255e+03 2.638516e-18 1.166990e-18   0.000000
3.716856e+03 2.807174e-19 1.114801e-18   0.000000
3.717456e+03        nan        nan   0.000000
3.718056e+03 5.372431e-19 1.208776e-18   0.000000
3.718656e+03 2.262297e-18 1.256639e-18   0.000000
3.719256e+03 2.201040e-18 1.181328e-18   0.000000
3.719856e+03 1.905632e-18 1.079566e-18   0.000000
3.720456e+03 5.288341e-19 1.101832e-18   0.000000
3.721056e+03 5.519432e-19 1.079952e-18   0.000000
3.721657e+03 2.208437e-18 1.110637e-18   0.000000
3.722257e+03 -7.718774e-19 1.039196e-18   0.000000
3.722857e+03 2.739995e-18 1.116438e-18   0.000000
3.723457e+03 -1.533137e-18 1.160955e-18   0.000000
3.724057e+03 7.180860e-19 1.141513e-18   0.000000
3.724657e+03 3.194203e-18 1.106586e-18   0.000000
3.725257e+03 3.570428e-18 1.065436e-18   0.000000
3.725857e+03 7.641436e-19 1.114694e-18   0.000000
3.726458e+03 -1.670286e-19 1.182798e-18   0.000000
3.727058e+03 1.193783e-18 1.234126e-18   0.000000
3.727658e+03 3.397208e-18 1.111791e-18   0.000000
3.728258e+03 -1.229448e-19 1.032758e-18   0.000000
3.728858e+03 2.510566e-19 1.158412e-18   0.000000
3.729458e+03 1.145591e-18 1.275980e-18   0.000000
3.730058e+03 1.564599e-18 1.237183e-18   0.000000
3.730658e+03 2.247011e-18 1.135182e-18   0.000000
3.731259e+03 1.699211e-18 1.072073e-18   0.000000
3.731859e+03 -2.065137e-20 1.140772e-18   0.000000
3.732459e+03 3.574864e-18 1.363500e-18   0.000000
3.733059e+03 2.790171e-18 1.331390e-18   0.000000
3.733659e+03 -3.920418e-19 1.318395e-18   0.000000
3.734259e+03 1.785566e-18 1.283522e-18   0.000000
3.734859e+03 1.026582e-18 1.266277e-18   0.000000
3.735459e+03 2.306313e-18 1.355176e-18   0.000000
3.736059e+03 -1.557634e-19 1.202392e-18   0.000000
3.736660e+03 1.014820e-18 1.145280e-18   0.000000
3.737260e+03 5.665412e-19 1.292280e-18   0.000000
3.737860e+03 -4.683192e-19 1.279088e-18   0.000000
3.738460e+03 1.064770e-18 1.281295e-18   0.000000
3.739060e+03 2.609691e-18 1.324435e-18   0.000000
3.739660e+03 1.001025e-18 1.389390e-18   0.000000
3.740260e+03 1.598015e-18 1.498094e-18   0.000000
3.740860e+03 1.468053e-18 1.354067e-18   0.000000
3.741461e+03 2.611962e-18 1.268824e-18   0.000000
3.742061e+03 1.252113e-18 1.416186e-18   0.000000
3.742661e+03 -1.607130e-19 1.350775e-18   0.000000
3.743261e+03 1.107062e-18 1.322282e-18   0.000000
3.743861e+03 1.866038e-18 1.292490e-18   0.000000
3.744461e+03 2.767923e-18 1.313365e-18   0.000000
3.745061e+03 2.669158e-18 1.330827e-18   0.000000
3.745661e+03 1.063235e-18 1.162398e-18   0.000000
3.746262e+03 5.974074e-19 1.068178e-18   0.000000
3.746862e+03 4.237206e-19 1.190098e-18   0.000000
3.747462e+03 1.220385e-18 1.401353e-18   0.000000
3.748062e+03 2.849866e-18 1.342844e-18   0.000000
3.748662e+03 -8.829938e-20 1.091924e-18   0.000000
3.749262e+03 2.565595e-20 1.044633e-18   0.000000
3.749862e+03 1.544607e-18 1.066507e-18   0.000000
3.750462e+03 8.865349e-19 1.157751e-18   0.000000
3.751063e+03 -2.946363e-19 1.379475e-18   0.000000
3.751663e+03 -5.521965e-19 1.345014e-18   0.000000
3.752263e+03 1.737644e-18 1.178273e-18   0.000000
3.752863e+03 7.369506e-20 1.129030e-18   0.000000
3.753463e+03 1.522548e-18 1.151644e-18   0.000000
3.754063e+03 3.782582e-18 1.136969e-18   0.000000
3.754663e+03 1.187171e-18 1.149567e-18   0.000000
3.755263e+03 3.328244e-18 1.340416e-18   0.000000
3.755864e+03 1.455848e-18 1.403830e-18   0.000000
3.756464e+03 1.618272e-18 1.269020e-18   0.000000
3.757064e+03 5.130397e-19 1.181929e-18   0.000000
3.757664e+03 4.446348e-19 1.364183e-18   0.000000
3.758264e+03 4.369615e-18 1.306163e-18   0.000000
3.758864e+03 1.325125e-18 1.129603e-18   0.000000
3.759464e+03 1.276252e-18 1.162045e-18   0.000000
3.760064e+03 4.615361e-18 1.288165e-18   0.000000
3.760665e+03 5.398392e-19 1.209471e-18   0.000000
3.761265e+03 -2.933906e-19 1.170015e-18   0.000000
3.761865e+03 1.494884e-19 1.164063e-18   0.000000
3.762465e+03 1.928038e-18 1.113234e-18   0.000000
3.763065e+03 -1.386600e-19 1.111229e-18   0.000000
3.763665e+03 2.410684e-18 1.162692e-18   0.000000
3.764265e+03 3.167868e-18 1.136017e-18   0.000000
3.764865e+03 7.209761e-19 1.113503e-18   0.000000
3.765466e+03 1.192643e-18 1.255617e-18   0.000000
3.766066e+03 1.555983e-20 1.176457e-18   0.000000
3.766666e+03 2.222767e-18 1.128944e-18   0.000000
3.767266e+03 1.949794e-18 1.178336e-18   0.000000
3.767866e+03 1.106905e-18 1.140040e-18   0.000000
3.768466e+03 -4.066171e-20 1.108714e-18   0.000000
3.769066e+03 -1.315282e-18 1.112158e-18   0.000000
3.769666e+03 5.423411e-18 1.106876e-18   0.000000
3.770267e+03 2.877704e-18 1.109674e-18   0.000000
3.770867e+03 -3.746990e-20 1.140043e-18   0.000000
3.771467e+03 8.902245e-19 1.207010e-18   0.000000
3.772067e+03 1.923393e-19 1.234200e-18   0.000000
3.772667e+03 9.400240e-19 1.286343e-18   0.000000
3.773267e+03 -2.596222e-18 1.248572e-18   0.000000
3.773867e+03 -2.983347e-19 1.302844e-18   0.000000
3.774467e+03 2.321684e-18 1.260896e-18   0.000000
3.775067e+03 -1.881051e-18 1.158704e-18   0.000000
3.775668e+03 7.262269e-19 1.252287e-18   0.000000
3.776268e+03 1.640559e-18 1.343438e-18   0.000000
3.776868e+03 1.455899e-18 1.198260e-18   0.000000
3.777468e+03        nan        nan   0.000000
3.778068e+03 -1.019545e-19 1.258954e-18   0.000000
3.778668e+03 -1.751421e-18 1.373991e-18   0.000000
3.779268e+03 1.279394e-18 1.284100e-18   0.000000
3.779868e+03 1.149084e-18 1.210780e-18   0.000000
3.780469e+03 2.875160e-18 1.230608e-18   0.000000
3.781069e+03 2.043150e-18 1.220542e-18   0.000000
3.781669e+03 2.160926e-18 1.289478e-18   0.000000
3.782269e+03 4.546622e-18 1.370658e-18   0.000000
3.782869e+03 3.586725e-18 1.253179e-18   0.000000
3.783469e+03 -3.485879e-19 1.178978e-18   0.000000
3.784069e+03 5.868226e-19 1.213557e-18   0.000000
3.784669e+03 1.756406e-18 1.249469e-18   0.000000
3.785270e+03 4.793102e-18 1.360827e-18   0.000000
3.785870e+03 4.822985e-19 1.390569e-18   0.000000
3.786470e+03 -7.515778e-19 1.351955e-18   0.000000
3.787070e+03 1.661006e-18 1.224518e-18   0.000000
3.787670e+03 1.532739e-18 1.225669e-18   0.000000
3.788270e+03 2.032742e-18 1.234468e-18   0.000000
3.788870e+03 -2.529650e-18 1.198838e-18   0.000000
3.789470e+03 2.801562e-18 1.212075e-18   0.000000
3.790071e+03 3.905814e-18 1.285604e-18   0.000000
3.790671e+03 -1.895941e-19 1.365761e-18   0.000000
3.791271e+03 2.935832e-18 1.382751e-18   0.000000
3.791871e+03 1.600860e-18 1.340640e-18   0.000000
3.792471e+03 3.823500e-19 1.368164e-18   0.000000
3.793071e+03 -9.167166e-19 1.393520e-18   0.000000
3.793671e+03 -1.376746e-18 1.364110e-18   0.000000
3.794271e+03 1.611443e-18 1.318549e-18   0.000000
3.794872e+03 1.264038e-19 1.320849e-18   0.000000
3.795472e+03 2.201979e-18 1.370331e-18   0.000000
3.796072e+03 1.448821e-18 1.410634e-18   0.000000
3.796672e+03 2.346619e-18 1.350655e-18   0.000000
3.797272e+03 1.150470e-18 1.365503e-18   0.000000
3.797872e+03 2.165720e-18 1.274242e-18   0.000000
3.798472e+03 1.887488e-18 1.328788e-18   0.000000
3.799072e+03        nan        nan   0.000000
3.799673e+03 2.102517e-18 1.258488e-18   0.000000
3.800273e+03 -3.017684e-20 1.318364e-18   0.000000
3.800873e+03 2.638144e-18 1.322168e-18   0.000000
3.801473e+03 3.124425e-18 1.391320e-18   0.000000
3.802073e+03 5.934867e-20 1.432814e-18   0.000000
3.802673e+03 1.663139e-18 1.341891e-18   0.000000
3.803273e+03 2.988802e-18 1.328584e-18   0.000000
3.803873e+03 3.555670e-18 1.364344e-18   0.000000
3.804474e+03 -1.050938e-18 1.363369e-18   0.000000
3.805074e+03 1.245993e-18 1.333697e-18   0.000000
3.805674e+03 7.588597e-19 1.353727e-18   0.000000
3.806274e+03 1.455166e-18 1.343995e-18   0.000000
3.806874e+03 2.902775e-18 1.364901e-18   0.000000
3.807474e+03        nan        nan   0.000000
3.808074e+03 4.474946e-19 1.342813e-18   0.000000
3.808674e+03 3.234860e-18 1.376329e-18   0.000000
3.809275e+03 3.281812e-19 1.358677e-18   0.000000
3.809875e+03 1.002869e-18 1.340962e-18   0.000000
3.810475e+03 4.320802e-19 1.376150e-18   0.000000
3.811075e+03 2.232761e-18 1.373231e-18   0.000000
3.811675e+03 2.936027e-18 1.373309e-18   0.000000
3.812275e+03        nan        nan   0.000000
3.812875e+03 2.546623e-19 1.356820e-18   0.000000
3.813475e+03 1.611094e-18 1.442453e-18   0.000000
3.814076e+03 -1.060139e-18 1.495797e-18   0.000000
3.814676e+03 -2.813686e-19 1.465951e-18   0.000000
3.815276e+03 2.923118e-18 1.487192e-18   0.000000
3.815876e+03 2.055565e-19 1.469221e-18   0.000000
3.816476e+03 2.222826e-18 1.431493e-18   0.000000
3.817076e+03 7.983793e-19 1.394575e-18   0.000000
3.817676e+03 4.479314e-19 1.434984e-18   0.000000
3.818276e+03 2.780591e-18 1.462100e-18   0.000000
3.818876e+03 1.712083e-18 1.459049e-18   0.000000
3.819477e+03 3.896457e-18 1.427465e-18   0.000000
3.820077e+03 -1.157985e-18 1.422925e-18   0.000000
3.820677e+03 2.441512e-19 1.347218e-18   0.000000
3.821277e+03 2.914954e-18 1.378460e-18   0.000000
3.821877e+03 9.275859e-19 1.396288e-18   0.000000
3.822477e+03 -2.422037e-18 1.352357e-18   0.000000
3.823077e+03 2.330927e-19 1.424538e-18   0.000000
3.823677e+03 7.782186e-19 1.410056e-18   0.000000
3.824278e+03 1.960564e-19 1.368625e-18   0.000000
3.824878e+03        nan        nan   0.000000
3.825478e+03 2.661717e-18 1.344571e-18   0.000000
3.826078e+03 3.063253e-19 1.328711e-18   0.000000
3.826678e+03 -9.349175e-19 1.303559e-18   0.000000
3.827278e+03 2.082715e-18 1.350231e-18   0.000000
3.827878e+03 5.709719e-19 1.334386e-18   0.000000
3.828478e+03 -2.958331e-19 1.384729e-18   0.000000
3.829079e+03 1.606710e-18 1.447382e-18   0.000000
3.829679e+03 -1.790686e-18 1.538891e-18   0.000000
3.830279e+03 3.939904e-18 1.564809e-18   0.000000
3.830879e+03 4.967872e-18 1.510311e-18   0.000000
3.831479e+03 -1.082367e-18 1.608551e-18   0.000000
3.832079e+03 9.015149e-19 1.545210e-18   0.000000
3.832679e+03        nan        nan   0.000000
3.833279e+03 -2.978078e-20 1.569331e-18   0.000000
3.833880e+03 1.188408e-18 1.541323e-18   0.000000
3.834480e+03 3.228766e-18 1.393419e-18   0.000000
3.835080e+03 5.413554e-19 1.394933e-18   0.000000
3.835680e+03 9.072688e-19 1.549368e-18   0.000000
3.836280e+03 1.163935e-18 1.451299e-18   0.000000
3.836880e+03 -2.970744e-19 1.386964e-18   0.000000
3.837480e+03 1.402784e-18 1.317387e-18   0.000000
3.838080e+03 2.199933e-18 1.371954e-18   0.000000
3.838681e+03 -4.466500e-19 1.496483e-18   0.000000
3.839281e+03 -1.446276e-19 1.342500e-18   0.000000
